name,lng,lat,category,address,poi_type,rating,avg_cost,source,comment_num,popularity,season_winter,season_summer,sort_score,activity_type,amap_uid,coord_source,match_status,drift_m,needs_review,coord_fixed_on
宏姐串串香(宏伟路店),126.6971327,45.7780943,餐饮,宏伟路128-30号,美食;中餐厅,4.3,68.0,baidu,51.0,51.0,0.8,0.9,0.7811974617744164,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
大双喜牛肉串店(汇智店),126.6268799,45.8279307,餐饮,黄浦公馆5期西门大堂旁边,美食;中餐厅,4.4,66.0,baidu,35.0,35.0,0.8,0.9,0.7807361790807128,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
luckincoffee瑞幸咖啡(枫叶小镇奥特莱斯店),126.4637290,45.8222201,餐饮,中源大道16999号枫叶小镇奥特莱斯一层B1094,美食;咖啡厅,4.4,23.0,baidu,35.0,35.0,0.8,0.9,0.7807361790807128,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
羊小羊炭火羊肉炉(世茂大道店),126.5162300,45.8059970,餐饮,世茂大道169号,美食;中餐厅,4.4,82.0,baidu,35.0,35.0,0.8,0.9,0.7807361790807128,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
醉吉香牛坛肉(哈西大街店),126.5951832,45.7042911,餐饮,哈西大街418号,美食;中餐厅,4.7,59.0,baidu,8.0,8.0,0.8,0.9,0.7802116749010701,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
灶座小锅烀饼·铁锅炖(群力店),126.5310963,45.7327811,餐饮,朗江路1024号,美食;中餐厅,4.7,59.0,baidu,8.0,8.0,0.8,0.9,0.7802116749010701,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
辣盆盆麻辣小龙虾(哈尔滨总店),126.6108577,45.7724531,餐饮,工程街道红霞街105号(近经纬街),美食;中餐厅,4.7,101.0,baidu,8.0,8.0,0.8,0.9,0.7802116749010701,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
茶百道(江北大学城店),126.5450662,45.8739628,餐饮,学院路216号地铁一号出口直行30米（七七电竞酒店一楼）,美食;其他,4.4,15.0,baidu,34.0,34.0,0.8,0.9,0.7794436509237361,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
辛焖道鸡公煲(群力远大店),126.5552850,45.7379169,餐饮,群力第四大道1333号A1栋1层23号,美食;小吃快餐店,4.4,30.0,baidu,34.0,34.0,0.8,0.9,0.7794436509237361,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老三原味肉串地摊小炉子烧烤(欧美亚世界阳光店),126.5171059,45.8284081,餐饮,祥安北大街1489号,美食;中餐厅,4.4,77.0,baidu,34.0,34.0,0.8,0.9,0.7794436509237361,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
好友涮肉(民生尚都怡园店),126.5200963,45.7177722,餐饮,崂山路268号,美食;中餐厅,4.4,73.0,baidu,34.0,34.0,0.8,0.9,0.7794436509237361,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
张亮麻辣烫(烟厂店),126.6560399,45.7691413,餐饮,东大直街105号(烟厂地铁站2号口步行50米),美食;小吃快餐店,4.5,19.0,baidu,19.0,19.0,0.8,0.9,0.7790502727890042,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
张亮麻辣烫(大庆副路店),126.6704219,45.7120974,餐饮,大庆路街道大庆副路副24号(屈臣氏旁),美食;小吃快餐店,4.5,17.0,baidu,19.0,19.0,0.8,0.9,0.7790502727890042,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
碰碰凉(依兰店),129.5678598,46.3162489,餐饮,依兰镇中央大街农机家属楼第三门市,美食;其他,4.5,15.0,baidu,19.0,19.0,0.8,0.9,0.7790502727890042,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
匠人咖啡,128.5063654,44.7583898,餐饮,亚布力青云小镇青云路与西三街交叉口西20米,美食;咖啡厅,4.4,38.0,baidu,33.0,33.0,0.8,0.9,0.7781230243285644,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
右岸民谣酒馆(工大店),126.6247917,45.7403559,餐饮,桥南街40号,美食;酒吧,4.4,68.0,baidu,33.0,33.0,0.8,0.9,0.7781230243285644,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老六杀猪菜(进乡街店),126.6971254,45.6951821,餐饮,通乡街道进乡街133号老六酒店内(近工程机械厂),美食;中餐厅,4.2,69.0,baidu,175.0,175.0,0.8,0.9,0.7773550003512304,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
心朋制菓(西城红场店),126.5931226,45.7028440,餐饮,西城红场负1层B003号商铺（超市出入口旁）,美食;蛋糕甜品店,4.4,31.0,baidu,32.0,32.0,0.8,0.9,0.7767134193457748,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
麦当劳(腾飞商厦餐厅),127.9853501,45.2129323,餐饮,腾飞大街162号,美食;小吃快餐店,4.4,26.0,baidu,32.0,32.0,0.8,0.9,0.7767134193457748,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
人杰老四川(邮政店),126.6517462,45.7687629,餐饮,"邮政街3号,大成街与邮政街交口",美食;中餐厅,4.2,55.0,baidu,98.0,98.0,0.8,0.9,0.7765214133514412,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
焱三乐四川火锅(经纬街店),126.6154868,45.7690217,餐饮,经纬街194号,美食;中餐厅,4.2,85.0,baidu,94.0,94.0,0.8,0.9,0.7763200412110427,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
奇滋豆味(南十四道街店),126.6547977,45.7833455,餐饮,南十四道街182号,美食;中餐厅,4.2,58.0,baidu,90.0,90.0,0.8,0.9,0.7760718383403189,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
张亮麻辣烫(哈尔滨国民街店),126.6471212,45.7566415,餐饮,黑龙江省哈尔滨市南岗区国民街37号,美食;小吃快餐店,4.5,19.0,baidu,18.0,18.0,0.8,0.9,0.7760671552672864,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
张亮麻辣烫(河松街店),126.5838714,45.7486340,餐饮,黑龙江省哈尔滨市道里区河松街801栋,美食;小吃快餐店,4.5,25.0,baidu,18.0,18.0,0.8,0.9,0.7760671552672864,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
韩国炸酱面(学府东四道街店),126.6160733,45.7041959,餐饮,学府东四道街356号,美食;外国餐厅,4.2,49.0,baidu,83.0,83.0,0.8,0.9,0.7756597279134568,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
好旺角齐市鲜切牛自助烤肉(农林五道街总店),126.6443188,45.7245822,餐饮,农林五道街10号,美食;其他,4.2,62.0,baidu,82.0,82.0,0.8,0.9,0.7755801156719039,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
大红梅(北新街总店),126.6586105,45.7929696,餐饮,北新街74号(恩德园旁),美食;中餐厅,4.2,66.0,baidu,80.0,80.0,0.8,0.9,0.7754302573348631,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
大嫂铁锅炖(总店),126.6243842,45.7354116,餐饮,汉广街61号,美食;中餐厅,4.6,59.0,baidu,11.0,11.0,0.8,0.9,0.7754138665792494,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
幸福里早餐(幸福里小区店),127.9463046,45.2108067,餐饮,黑龙江省哈尔滨市尚志市尚志镇幸福里5号楼4里(尚志大街北),美食;小吃快餐店,4.6,,baidu,11.0,11.0,0.8,0.9,0.7754138665792494,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
李先生牛肉面大王(哈尔滨通乡街店),126.6849748,45.6991752,餐饮,哈尔滨市通乡街东侧85号1层F1-4A/F1-5/6/F1-11岛,美食;小吃快餐店,4.4,25.0,baidu,31.0,31.0,0.8,0.9,0.7752523005596272,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老宋大叔现烤牛肉干(哈西万达),126.5872560,45.6988176,餐饮,南岗区哈尔滨市南兴街117-25号,美食;小吃快餐店,4.4,34.0,baidu,31.0,31.0,0.8,0.9,0.7752523005596272,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
必胜客(WOW达仁印象店),126.9806257,45.5375811,餐饮,解放大街与会宁路交叉口印象城1层,美食;小吃快餐店,4.4,19.0,baidu,31.0,31.0,0.8,0.9,0.7752523005596272,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
北三老太太烧烤(人生一串上榜店),126.6412533,45.7834364,餐饮,巴洛克南三道街53号（距离地铁3号线100米）,美食;中餐厅,4.2,68.0,baidu,73.0,73.0,0.8,0.9,0.774910436228253,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
徐包铺(丰润街店),126.6489333,45.7857310,餐饮,丰润街17号,美食;其他,4.2,46.0,baidu,71.0,71.0,0.8,0.9,0.7746950148687568,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
顾乡饭店(建国店),126.5961146,45.7438728,餐饮,建国街道建国街307号(市中医院对面),美食;中餐厅,4.2,66.0,baidu,70.0,70.0,0.8,0.9,0.7745451565317161,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
广点王广东小美食(黄河路店),126.6903589,45.7551283,餐饮,黄河路副73号,美食;中餐厅,4.2,50.0,baidu,69.0,69.0,0.8,0.9,0.774339101318285,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老朴饭店(邮政街总店),126.6532339,45.7694029,餐饮,荣市街道邮政街8号（烟厂）,美食;外国餐厅,4.2,66.0,baidu,69.0,69.0,0.8,0.9,0.774339101318285,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
李先生牛肉面大王(龙江街店),126.6497818,45.7638590,餐饮,东大直街211号—1号,美食;小吃快餐店,4.2,27.0,baidu,68.0,68.0,0.8,0.9,0.7741283630318214,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
新乡饭店,126.5870980,45.7373903,餐饮,新亭街3号,美食;中餐厅,4.2,54.0,baidu,67.0,67.0,0.8,0.9,0.773936357037488,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
喜家德虾仁水饺(新阳店),126.6115621,45.7537848,餐饮,新阳路260号,美食;小吃快餐店,4.2,29.0,baidu,66.0,66.0,0.8,0.9,0.7737677664083171,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
肯德基(学府店),126.6134896,45.7049591,餐饮,学府路53号,美食;小吃快餐店,4.2,36.0,baidu,66.0,66.0,0.8,0.9,0.7737677664083171,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
范小野烤肉饭大王(护军街店),126.6268871,45.7424532,餐饮,哈尔滨市护军街46号,美食;小吃快餐店,4.4,17.0,baidu,30.0,30.0,0.8,0.9,0.773749034116187,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
那公婆原生态烤肉(江北师大店),126.5658392,45.8733144,餐饮,师大家属楼19-2-101（请走南侧阳台门绿色的窗户）,美食;中餐厅,4.4,47.0,baidu,30.0,30.0,0.8,0.9,0.773749034116187,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
湘乡小厨(鸿翔路店),126.6740584,45.7463793,餐饮,鸿翔路51号,美食;中餐厅,4.2,61.0,baidu,65.0,65.0,0.8,0.9,0.7735944927061138,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
风味酒店,126.7104190,45.7703293,餐饮,先锋路243号,美食;中餐厅,4.2,56.0,baidu,64.0,64.0,0.8,0.9,0.7733228744702274,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
o'clock集点韩式料理(中央大街店),126.6178035,45.7723141,餐饮,东风街21号,美食;外国餐厅,4.3,60.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
尔滨大串烧烤(林达外语城店),126.5397905,45.8808791,餐饮,美术大街666号哈尔滨世界欢乐城12栋1层102号,美食;中餐厅,4.3,57.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
满汉人家东北家里菜,126.6412078,45.7825366,餐饮,南二道街55号1至2层商服,美食;中餐厅,4.3,55.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
渔家傲(太平桥百盛店),126.6763198,45.7840633,餐饮,东直路118号百盛5楼,美食;中餐厅,4.3,61.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
京城老北京涮肉火锅店(学府四道街店),126.6234832,45.7049263,餐饮,学府东四道街50号,美食;中餐厅,4.3,62.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
爽哥地锅烤肉(闽江路店),126.6981647,45.7477912,餐饮,闽江路189-1,美食;外国餐厅,4.3,65.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
鑫旺老砂锅,126.6057868,45.7703927,餐饮,经纬十二道街51号（近道里城管指挥中心）,美食;中餐厅,4.3,21.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
香飘丸里(康氏购物·民生广场店),126.5207361,45.7208777,餐饮,康氏购物广场一楼A区32号,美食;小吃快餐店,4.3,19.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
遥老板老味烧烤酒场,126.6242058,45.7352509,餐饮,哈尔滨市汉广街67号,美食;中餐厅,4.3,73.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
福泰轩老菜馆,126.6287347,45.7818156,餐饮,宝宇天邑澜湾宏大路7号,美食;中餐厅,4.3,60.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
胖哥俩肉蟹煲(南岗松雷店),126.6436897,45.7592166,餐饮,东大直街329号六层,美食;中餐厅,4.3,82.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
北乡铁锅炖(总店),126.6353333,45.7572035,餐饮,哈尔滨市南岗区民益街149-1号,美食;中餐厅,4.3,52.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
鑫月海鲜烧烤涮肚(总店),126.5756561,45.7288843,餐饮,工农大街76号（近窑地头道街）,美食;中餐厅,4.3,56.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
肯悦咖啡(第六大道店),126.5205666,45.7207113,餐饮,哈尔滨市群力第六大道3700号康氏购物中心一楼,美食;咖啡厅,4.3,23.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
隐柒柒水瓢米线(哈尔滨店),126.6228544,45.7434068,餐饮,铁路街507-5号,美食;小吃快餐店,4.3,24.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
晓春烤吧(庆云小区店),126.9795269,45.5368675,餐饮,庆云小区5号楼,美食;中餐厅,4.3,48.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
面包的日尝(哈西万达店),126.5902229,45.6996027,餐饮,和谐大道329号,美食;蛋糕甜品店,4.3,52.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
红专安徽板面(红专街店),126.6124584,45.7716539,餐饮,红专街127号,美食;小吃快餐店,4.3,12.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
雷森碳烤,126.5508142,45.8735460,餐饮,学院路泓林金色地标3栋1层3号商服,美食;外国餐厅,4.3,64.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
粤哺粥粉面专营店,126.6078570,45.7572016,餐饮,安定街158-8号,美食;小吃快餐店,4.3,36.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
茶百道(万象汇店),126.5390172,45.8097721,餐饮,华润万象汇负一层,美食;其他,4.3,14.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
王炭长牛烧大块烤肉(绿色新城东区店),126.6601504,45.5829356,餐饮,建安头道街副1-6号,美食;中餐厅,4.3,52.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
黔火火山野云贵川bistro,126.5663540,45.7313802,餐饮,观复国际内街628-59号,美食;中餐厅,4.3,87.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
老友私房烧烤-辣炒-干煸菜,126.5984621,45.6849075,餐饮,哈西大街914号,美食;中餐厅,4.3,61.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
朴叔叔米糕,126.5342255,45.7442869,餐饮,黑龙江省哈尔滨市道里区融江路4196号,美食;其他,4.3,26.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
月梅草家酱蟹(王府井店),126.5663256,45.7329088,餐饮,景江东路899号王府井负一层B1-D036,美食;小吃快餐店,4.3,36.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
黄牛村炭火烤肉(金谷巷店),126.9721739,45.5475252,餐饮,上京大道207号,美食;中餐厅,4.3,69.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
炭寻古巷老北京涮肉(汉广街店),126.6262300,45.7365290,餐饮,汉广街46号金华大厦对面,美食;中餐厅,4.3,81.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
喜家德虾仁水饺(南通大街店),126.6699334,45.7776301,餐饮,南通大街220号,美食;小吃快餐店,4.3,29.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
小烤爷烧烤(宏伟路店),126.6972225,45.7773130,餐饮,黑龙江省哈尔滨市道外区宏伟路126号15栋1层103号、104号,美食;中餐厅,4.3,57.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
川麻婆泥锅涮肚(世茂大道店),126.5141781,45.8053732,餐饮,世茂大道135号,美食;中餐厅,4.3,72.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
王通通音乐烤吧,126.5837898,45.6977826,餐饮,哈尔滨大街618号,美食;外国餐厅,4.3,61.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
肯悦咖啡(群力银泰城店),126.5411399,45.7376115,餐饮,群力第二大道750号银泰城1009铺位,美食;咖啡厅,4.3,23.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
天府诚米粉&肉夹馍(中民街店),126.6684163,45.7372608,餐饮,黑龙江省哈尔滨市香坊区中民街86号,美食;小吃快餐店,4.3,17.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
八道老菜小鱼馆(安祥社区店),126.6161853,45.7572792,餐饮,安固街88号（安固街与安广街交叉口）,美食;中餐厅,4.3,116.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
七公火锅鸡(太平桥乐松店),126.6744962,45.7846553,餐饮,"东直路116号乐松购物广场2楼F033,F035号",美食;中餐厅,4.3,47.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
上海香里脊炸串(哈西店),126.6131312,45.7058732,餐饮,学府路51号哈西服装城楼下,美食;小吃快餐店,4.3,21.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
麦乐泡芙甜品(凯旋新生活购物广场店),126.6463611,45.7202267,餐饮,哈平路2号凯旋购物广场负一层X-001-2号商铺,美食;其他,4.3,22.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
将军牛排韩国餐厅(龙塔香坊万达店),126.6778992,45.7394936,餐饮,衡山路17号香坊万达三楼,美食;外国餐厅,4.3,61.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
虎炒炒(西城红场店),126.5912035,45.7028657,餐饮,哈西大街299号西城红场负一层,美食;小吃快餐店,4.3,44.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
辛焖道鸡公煲(闽江路店),126.7014912,45.7469416,餐饮,闽江路108号,美食;小吃快餐店,4.3,33.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
Snowy星野露营烧烤(关东古巷店),126.5652031,45.7340561,餐饮,群力第五大道770号城屿in象(关东古巷)1层Snowy星野露营烧烤,美食;中餐厅,4.3,69.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
渝香居重庆火锅(东泰金谷店),126.6446744,45.7627022,餐饮,哈尔滨市南岗区-阿什河街81号,美食;中餐厅,4.3,75.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
肯悦咖啡(呼兰街店),126.6065785,45.9777598,餐饮,建设街文明小区5号楼北1门畅想国际购物中心一层,美食;咖啡厅,4.3,25.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
有间千层(哈西店),126.5857215,45.6992907,餐饮,兴达路136号,美食;其他,4.3,60.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
南阳巷清真烧烤,126.6502027,45.7750936,餐饮,黑龙江省哈尔滨市道外区保障街144号,美食;小吃快餐店,4.3,51.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
DQ·蛋糕·冰淇淋(印象城购物中心店),126.9806703,45.5375757,餐饮,会宁路312-1号达仁印象城购物中心一层,美食;蛋糕甜品店,4.3,18.0,baidu,50.0,50.0,1.0,0.3,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
恰小湘炉边菜(河柏街店),126.5822185,45.7464836,餐饮,黑龙江省哈尔滨市道里区河柏街221号,美食;中餐厅,4.3,58.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
阿力烤肉店·新疆大串,126.6145049,45.7563118,餐饮,安吉街8号,美食;中餐厅,4.3,50.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
串城缘阿里巴巴大串毛肚(民益街店),126.6332453,45.7550122,餐饮,民益街194号,美食;中餐厅,4.3,56.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
曹尚鲜砂锅坛肉(果戈里大街店),126.6546331,45.7548351,餐饮,黑龙江省哈尔滨市南岗区果戈里大街212号,美食;小吃快餐店,4.3,24.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
五口灶小锅烀饼·铁锅炖(索菲亚店),126.6231655,45.7690690,餐饮,哈尔滨市道里区-西十四道街2号,美食;中餐厅,4.3,52.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
东园涮肉铺,126.5760773,45.7336243,餐饮,群力第七大道36号,美食;中餐厅,4.3,79.0,baidu,50.0,50.0,0.8,0.9,0.7732221884000281,1,,baidu_wgs2gcj,unverified,,False,2026-09-04
