name,category,source,match_status,amap_uid,amap_name,amap_type,amap_typecode,amap_address,amap_adname,old_lng,old_lat,amap_lng,amap_lat,coord_transform,drift_m,drift_flag,amap_rating,amap_cost,old_address,n_candidates
准度台球馆,景点,baidu,none,,,,,,,126.5881152,45.7297067,,,wgs84_to_gcj02,,,,,乡政街90-7号,3
饮绿水榭,景点,baidu,none,,,,,,,126.7099663,45.7167055,,,wgs84_to_gcj02,,,,,哈尔滨市香坊区油坊街0~1号中国亭园,2
PK搏击·大运专业散打搏击俱乐部,景点,baidu,contains,B0H2UZR0PE,大运专业散打搏击俱乐部,体育休闲服务;运动场馆;健身中心,080111,和兴路44-1号,南岗区,126.6207005,45.7228007,126.630332,45.727166,wgs84_to_gcj02,395.1,False,,,黑龙江省哈尔滨市南岗区和兴路50号1栋1单元,10
李兆麟将军墓,景点,baidu,contains,B01C30JZ1Q,兆麟公园-李兆麟将军墓,风景名胜;风景名胜;红色景区,110210,森林街41号哈尔滨市兆麟公园内(北侧),道里区,126.6165257,45.7767494,126.622398,45.778764,wgs84_to_gcj02,11.9,False,,,友谊路74号,1
哈尔滨石油学院-操场,景点,baidu,contains,B01C318YM4,哈尔滨石油学院,科教文化服务;学校;高等院校,141201,松浦路297号,松北区,126.5564874,45.8471097,126.560553,45.847444,wgs84_to_gcj02,230.5,False,,,哈尔滨市松北区哈尔滨石油学院,10
亿明台球(道外店),景点,baidu,contains,B0H259NVOK,亿明台球俱乐部(道外店),体育休闲服务;运动场馆;台球厅,080113,滨江街甲44号,道外区,126.6561688,45.7813002,126.662207,45.783484,wgs84_to_gcj02,24.1,False,,,滨江街甲44号（中国移动旁）,1
豪楠九方台球棋牌俱乐部,景点,baidu,none,,,,,,,126.6533989,45.7804778,,,wgs84_to_gcj02,,,,,南十六道街28号,10
哈铁学院-羽毛球场,景点,baidu,none,,,,,,,126.632883,45.5768476,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市平房区长胜路哈尔滨铁道职业技术学院,10
飞特体育FITKIDS少儿跑酷,景点,baidu,none,,,,,,,126.6974762,45.7537732,,,wgs84_to_gcj02,,,,,黄河路200号沐童子教育广场1和3楼,10
思维健身工作室(远大商务大厦店),景点,baidu,none,,,,,,,126.6375168,45.7582638,,,wgs84_to_gcj02,,,,,建设街101号远大商务大厦1806室,1
J·W京维台球·棋牌俱乐部,景点,baidu,none,,,,,,,126.6164119,45.7680113,,,wgs84_to_gcj02,,,,,西十三道街20号,1
Usure Pilates,景点,baidu,none,,,,,,,126.5457304,45.7235706,,,wgs84_to_gcj02,,,,,丽江路群力湿地MOHO写字楼A座606室,1
悦瑜伽普拉提,景点,baidu,contains,B0LDOC1K9N,静悦瑜伽普拉提,体育休闲服务;运动场馆;健身中心,080111,健兴路与南昌路交叉口北160米,南岗区,126.4960722,45.7168417,126.629668,45.683389,wgs84_to_gcj02,10655.4,True,,,群力西区民生尚都福园二期B40-5号门市,10
花卉园,景点,baidu,none,,,,,,,126.5869726,45.7869001,,,wgs84_to_gcj02,,,,,警备路3号太阳岛风景区内,10
一凡瑜伽普拉提,景点,baidu,contains,B0J0LCSKTS,一凡瑜伽普拉提塑型工作室,体育休闲服务;运动场馆;健身中心,080111,华鸿金色纽约1号楼3单元902室,南岗区,126.7087117,45.7476489,126.714863,45.749722,wgs84_to_gcj02,0.4,False,,,华鸿金色纽约1号楼3单元902,1
尊皇Top台球会馆(清华大街店),景点,baidu,contains,B0H33PQ47K,台球会馆(城乡路店),体育休闲服务;运动场馆;台球厅,080113,城乡路257号,道里区,126.6033312,45.7161305,126.579908,45.725869,wgs84_to_gcj02,2437.0,True,,,清华大街61号地下,10
SK超级运动馆,景点,baidu,none,,,,,,,126.5649278,45.7295253,,,wgs84_to_gcj02,,,,,群力第七大道578号,10
小柒台球俱乐部,景点,baidu,none,,,,,,,126.5717592,45.6934313,,,wgs84_to_gcj02,,,,,王岗大街汇龙北纬45°8号楼二层商服206室（楼后院里上二楼）,10
路人王·东体篮球馆,景点,baidu,none,,,,,,,126.5088947,45.6967536,,,wgs84_to_gcj02,,,,,东湖路8号,1
友谊林,景点,baidu,none,,,,,,,126.6028382,45.7919175,,,wgs84_to_gcj02,,,,,太阳岛警备街太阳岛风景区内,2
禅熙瑜伽普拉提,景点,baidu,contains,B0I1B4O1PK,禅熙瑜伽普拉提私教工作室(闽江路店),体育休闲服务;运动场馆;健身中心,080111,闽江路248号金地大厦3单元501室,南岗区,126.5472757,45.7352425,126.690907,45.748137,wgs84_to_gcj02,10750.1,True,,,群力第四大道1705号财富中心C座7层23号,2
六月健身工作室,景点,baidu,none,,,,,,,126.5497653,45.7359873,,,wgs84_to_gcj02,,,,,群力远大步行街B3-3-9商业街3层,10
盛舟搏击,景点,baidu,contains,B0LAKGIFL2,盛舟搏击Aranha巴西柔术馆(龙武体育有限公司),体育休闲服务;运动场馆;运动场所,080100,健平路与健兴路交叉口西220米,南岗区,126.5810676,45.6944523,126.625725,45.684625,wgs84_to_gcj02,3281.5,True,,,黑龙江省哈尔滨市南岗区哈西街道金爵万象-2号楼,1
鑫享事成台球棋牌俱乐部,景点,baidu,none,,,,,,,126.7197911,45.7313469,,,wgs84_to_gcj02,,,,,团结街与木材东街交叉口西北100米,10
杏树山漂流,景点,baidu,none,,,,,,,127.1649656,45.261783,,,wgs84_to_gcj02,,,,,哈尔滨市阿城区小岭街道新平村杜家崴子,1
梵境源生活馆·普拉提·产后塑型,景点,baidu,none,,,,,,,126.6886139,45.7547738,,,wgs84_to_gcj02,,,,,红旗大街262号鑫商座3楼311室,10
圣母安息教堂旧址,景点,baidu,none,,,,,,,126.6623323,45.7775191,,,wgs84_to_gcj02,,,,,南通大街208号哈尔滨游乐园内,10
匠心健身工作室(江南国际大厦店),景点,baidu,none,,,,,,,126.6379899,45.7598804,,,wgs84_to_gcj02,,,,,邮政街105号江南国际大厦1508,1
添尊台球·棋牌,景点,baidu,contains,B0KBYCA8LY,添尊台球,体育休闲服务;运动场馆;台球厅,080113,南勋街72号(正大龙生家园西北2门西50米),道外区,126.6457602,45.7816897,126.651687,45.783735,wgs84_to_gcj02,11.5,False,,,黑龙江省哈尔滨市道外区太古街道南勋街72号,1
哈尔滨工程大学体育馆,景点,baidu,none,,,,,,,126.6718142,45.7748788,,,wgs84_to_gcj02,,,,,南通大街145号哈尔滨工程大学,10
善斯瑜伽·女性平台(平房店),景点,baidu,contains,B0J6Z4GDER,善斯瑜伽(平房店),体育休闲服务;运动场馆;健身中心,080111,友协大街与新祥里街交叉口西南100米,平房区,126.6251969,45.6046669,126.631225,45.606656,wgs84_to_gcj02,9.6,False,,,三合院里门市副97-19号,3
雅仕台球·棋牌会馆(泰山路店),景点,baidu,none,,,,,,,126.6967842,45.7422364,,,wgs84_to_gcj02,,,,,泰山路117号人和公寓4楼422室,1
巴尔久克健身工作室,景点,baidu,contains,B0JGSAJXO4,巴尔久克健身,体育休闲服务;运动场馆;健身中心,080111,西雅图水岸S7-4,道里区,126.5741378,45.7170975,126.579995,45.718989,wgs84_to_gcj02,6.9,False,,,民主大街-和谐大道-武威路合围处s7栋1-2层04号,1
清河悬羊岭景区,景点,baidu,contains,B0H3D5QVVJ,清河悬羊岭景区-杜鹃花海,风景名胜;风景名胜相关;旅游景点,110000,天佛山景区,通河县,129.1366658,46.3180672,129.142245,46.320532,wgs84_to_gcj02,151.7,False,,,哈尔滨市通河县清河林业局育林林场,3
娱咖乔氏台球俱乐部,景点,baidu,none,,,,,,,126.5867682,45.6986342,,,wgs84_to_gcj02,,,,,万隆路41号,10
军豪台球棋牌俱乐部,景点,baidu,none,,,,,,,126.6421724,45.7316994,,,wgs84_to_gcj02,,,,,文景街31-1,5
弘茂乒乓球馆(育红店),景点,baidu,contains,B0KDACEAA0,弘茂乒乓(育红店),体育休闲服务;运动场馆;乒乓球馆,080112,星源国际A座6号门市,南岗区,126.6646993,45.7697682,126.67072,45.772056,wgs84_to_gcj02,33.4,False,,,星源国际A座6号门市（育红小学对面）,1
哈尔滨超胜搏击俱乐部,景点,baidu,contains,B0KAT5P0R6,哈尔滨超胜搏击,体育休闲服务;运动场馆;运动场所,080100,学院南路裕发新城12A幢22号商服,呼兰区,126.5377028,45.8656757,126.543607,45.867603,wgs84_to_gcj02,11.0,False,,,学院南路裕发新城12A幢22号商服,1
威克达台球棋牌俱乐部,景点,baidu,contains,B0JG078PZA,台球棋牌,体育休闲服务;娱乐场所;棋牌室,080306,友谊东路天邑澜湾(北马路地铁站3号口步行200米),道外区,126.6638416,45.7031359,126.633504,45.781481,wgs84_to_gcj02,8945.4,True,,,联草街9号,10
哈尔滨格林水世界,景点,baidu,contains,B0FFJ2YGIY,哈尔滨格林水世界-旋转木马,风景名胜;风景名胜相关;旅游景点,110000,吉兴林场施业区金龙山国际旅游度假区内,阿城区,127.3688093,45.5159618,127.37557,45.519674,wgs84_to_gcj02,154.5,False,,,哈尔滨市阿城区金龙山镇吉兴村(近金龙山国家森林公园),8
中国雪谷金泽寒地温泉小镇,景点,baidu,contains,B0K0HCJTT5,金泽寒地温泉小镇,住宿服务;宾馆酒店;宾馆酒店,100100,雪谷长青景区西北方800米,五常市,128.0505012,44.4473284,128.05645,44.449795,wgs84_to_gcj02,49.4,False,,,黑龙江省哈尔滨市五常市山河屯林业局长青林场1号,1
后巷小院牧野露营,景点,baidu,none,,,,,,,126.5910767,45.783874,,,wgs84_to_gcj02,,,,,哈尔滨市松北区太阳岛街与西园街交叉路口往南约90米,10
艾驰健身,景点,baidu,contains,B0KAS7QML2,艾驰健身俱乐部,体育休闲服务;运动场馆;健身中心,080111,学府路70号,南岗区,126.6077485,45.7082126,126.613625,45.710052,wgs84_to_gcj02,10.0,False,,,学府路70号,1
哈尔滨JW万豪酒店游泳池,景点,baidu,none,,,,,,,126.5224661,45.7967771,,,wgs84_to_gcj02,,,,,创新一路199号,10
陈飞武术馆,景点,baidu,none,,,,,,,126.5460516,45.8878289,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市呼兰区南京路大都会商服2期B1-10号,1
悦芯·瑜伽,景点,baidu,none,,,,,,,126.5406391,45.8797267,,,wgs84_to_gcj02,,,,,江北学院路顺迈欣郡c区s5-16,1
绅尚台球会馆,景点,baidu,contains,B0H33PQ47K,台球会馆(城乡路店),体育休闲服务;运动场馆;台球厅,080113,城乡路257号,道里区,126.5429245,45.871648,126.579908,45.725869,wgs84_to_gcj02,16600.2,True,,,学院路泓林金色地标11栋2层16号,10
完美状态连锁健身工作室(哈西店),景点,baidu,none,,,,,,,126.5774539,45.6893057,,,wgs84_to_gcj02,,,,,东方新天地商业街17栋208号,10
苍穹独牙台球吧,景点,baidu,contains,B0L21LTQRY,独牙台球,体育休闲服务;运动场馆;运动场所,080100,体育街与体育二道街交叉口东南40米,香坊区,126.6683092,45.7560742,126.651426,45.723713,wgs84_to_gcj02,4214.4,True,,,黑龙江省哈尔滨市南岗区平准街4-2号,10
名将冰上运动中心(南岗店),景点,baidu,none,,,,,,,126.6727785,45.7412286,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市南岗区衡山路31号湘江公园西南角,0
夺金乔氏台球俱乐部,景点,baidu,contains,B0MAHLMM5M,乔氏台球俱乐部,体育休闲服务;运动场馆;台球厅,080113,利民大道与宜春路交叉口东南100米,呼兰区,126.6010662,45.715817,126.559225,45.882475,wgs84_to_gcj02,18687.9,True,,,清华大街117号负一层（夺金乔氏台球）,10
炬力健身工厰,景点,baidu,none,,,,,,,126.6073273,45.7093778,,,wgs84_to_gcj02,,,,,学府路74号哈尔滨市学府书店5层,2
Lifetime+普拉提运动馆(万科智慧未来城店),景点,baidu,none,,,,,,,126.7090448,45.6925832,,,wgs84_to_gcj02,,,,,万科智慧未来城A区,10
哈尔滨古尘瑜伽道里店,景点,baidu,none,,,,,,,126.5985603,45.7613824,,,wgs84_to_gcj02,,,,,爱建南路锦园小区7号楼2单元202室,10
国动体育(银泰城店),景点,baidu,contains,B0HUCUUBGI,国动体育运动中心(银泰城购物中心店),体育休闲服务;运动场馆;运动场所,080100,群力街道群力大道2399号银泰城购物中心3楼3034-3035,道里区,126.533831,45.7348289,126.541348,45.736571,wgs84_to_gcj02,118.7,False,,,银泰城3楼,10
中田健身工作室(哈尔滨群力远大店),景点,baidu,none,,,,,,,126.5512415,45.7364524,,,wgs84_to_gcj02,,,,,群力第四大道1333号c1栋3层8号,10
呼兰天主堂,景点,baidu,none,,,,,,,126.6042171,45.9859483,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市呼兰区亿兴路与东府路交叉口处,3
初见瑜伽普拉提(会展店),景点,baidu,none,,,,,,,126.6958727,45.7556251,,,wgs84_to_gcj02,,,,,公园丽景B栋2单元一层一号,10
米斯格国际游泳俱乐部,景点,baidu,none,,,,,,,126.5342118,45.7324017,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市道里区群力大道2306-B1号,10
聚英乔氏台球棋牌,景点,baidu,contains,B0JK4ZPKV7,聚英乔氏台球棋牌俱乐部,体育休闲服务;运动场馆;台球厅,080113,横道街68号(教工住宅小区东门东南90米),香坊区,126.6801417,45.7237195,126.686241,45.725698,wgs84_to_gcj02,6.1,False,,,横道街68号,1
七号私教健身馆,景点,baidu,contains,B0L6SS3FAX,七号私教健身(松雷远大店),体育休闲服务;运动场馆;健身中心,080111,建设街41号(博物馆地铁站3A口步行250米),南岗区,126.6045583,45.7506134,126.646829,45.758199,wgs84_to_gcj02,2890.5,True,,,黑龙江省哈尔滨市道里区新阳路290号宏光大厦A座,10
林业大学游泳馆,景点,baidu,contains,B01C30JK8J,东北林业大学游泳馆,体育休闲服务;运动场馆;游泳馆,080110,和兴路26号东北林业大学,南岗区,126.6254791,45.7180409,126.631379,45.719998,wgs84_to_gcj02,3.1,False,,,黑龙江省哈尔滨市南岗区和兴路26号（近王兆新村）,10
即刻健身(世阳路店),景点,baidu,none,,,,,,,126.4905242,45.8012533,,,wgs84_to_gcj02,,,,,世阳路148号,10
多美台球俱乐部,景点,baidu,contains,B0I2DCSMF6,哈尔滨多美台球俱乐部,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,和谐大道353-2号2F(中交香颂3号门旁),南岗区,126.5838933,45.6951899,126.589786,45.697122,wgs84_to_gcj02,1.1,False,,,和谐大道353-2号2F,1
TRUEYOGA初瑜伽私人会所(商务公寓C座店),景点,baidu,none,,,,,,,126.5502094,45.7356609,,,wgs84_to_gcj02,,,,,群力第四大道1479号远大商务公寓C座1713,10
哈尼动物园(中央商城店),景点,baidu,contains,B0H1NC9X3L,哈尼动物园售票处,生活服务;售票处;公园景点售票处,070306,大安街与中央大街交叉口西40米,道里区,126.6130606,45.7697157,126.618988,45.771547,wgs84_to_gcj02,9.1,False,,,哈尔滨市道里区中央大街与大安街交口地下室,1
台球(民生尚都瑞园店),景点,baidu,none,,,,,,,126.5178116,45.7192671,,,wgs84_to_gcj02,,,,,哈尔滨市群力第六大道3450号,10
雪雕艺术园,景点,baidu,contains,B01C31A5Y6,太阳岛风景区-雪雕艺术园,科教文化服务;展览馆;展览馆|风景名胜;风景名胜相关;旅游景点,140200|110000,太阳大道3号太阳岛风景区,松北区,126.5895676,45.7878473,126.595493,45.789656,wgs84_to_gcj02,10.6,False,,,太阳岛风景区内,2
天艺舞蹈瑜伽,景点,baidu,none,,,,,,,126.6685797,45.7578878,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市南岗区大成街道大成街附5-1号,10
东兴联合跆拳道拳击馆,景点,baidu,none,,,,,,,127.1494512,44.9185175,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市五常市文苑路139号,10
来力台球(霁虹街店),景点,baidu,contains,B0FFGVEZZV,来力台球俱乐部(霁虹小区店),购物服务;体育用品店;体育用品店,060900,霁虹街附71号(尚志大街地铁站2号口步行240米),道里区,126.6198923,45.7621434,126.625796,45.764066,wgs84_to_gcj02,1.9,False,,,黑龙江省哈尔滨市道里区霁虹街71号,1
哈尔滨基督教堂,景点,baidu,none,,,,,,,126.6455854,45.7624301,,,wgs84_to_gcj02,,,,,哈尔滨市南岗区东大直街铁岭社区,10
创奇露营基地,景点,baidu,none,,,,,,,126.476024,45.8289956,,,wgs84_to_gcj02,,,,,智谷二街5333号,10
极真武道·空手道·剑道会馆(立特写字楼店),景点,baidu,none,,,,,,,126.5549314,45.7346747,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市道里区景江西路1558号立特写字楼五楼29号,10
宇诺乔氏台球棋牌(星河路店),景点,baidu,none,,,,,,,126.6742786,45.6991244,,,wgs84_to_gcj02,,,,,星河路与松海路交口恒大御景湾一期,1
仕胜台球会所,景点,baidu,none,,,,,,,126.6948772,45.7361943,,,wgs84_to_gcj02,,,,,赣水路326-4号,1
金刚山台球(新盛隆商厦店),景点,baidu,none,,,,,,,126.6230931,45.7680597,,,wgs84_to_gcj02,,,,,透笼街22-17号,10
F&M健身普拉提,景点,baidu,none,,,,,,,126.5912966,45.7002607,,,wgs84_to_gcj02,,,,,中兴大道102号南郡·香醍雅诺一期2栋,1
唐果瑜伽,景点,baidu,contains,B0JDRMJRZ1,唐果瑜伽馆,体育休闲服务;运动场馆;健身中心,080111,和兴路74-4号,南岗区,126.6153924,45.7285546,126.621336,45.730532,wgs84_to_gcj02,6.1,False,,,黑龙江省哈尔滨市南岗区和兴路74-4号,10
跃动羽毛球馆,景点,baidu,none,,,,,,,126.5618879,45.7320652,,,wgs84_to_gcj02,,,,,群力第五大道518号,2
伊雅·瑜伽普拉提馆(中海店),景点,baidu,none,,,,,,,126.5300865,45.7218538,,,wgs84_to_gcj02,,,,,中海寰宇7号楼门市3楼,1
谈小娱24h自助台球(抚顺街店),景点,baidu,none,,,,,,,126.6150773,45.7533073,,,wgs84_to_gcj02,,,,,抚北七道街14号,1
莱可台球俱乐部,景点,baidu,contains,B0K1NSS3DT,莱可台球,体育休闲服务;运动场馆;台球厅,080113,蓝郡写字楼西门旁,南岗区,126.5910214,45.6944265,126.596927,45.696356,wgs84_to_gcj02,0.3,False,,,哈西大街608号二楼,1
哈尔滨工业大学-体育中心,景点,baidu,none,,,,,,,126.6280427,45.7367719,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市南岗区西大直街92号,10
爱好健身工作室,景点,baidu,contains,B0I3FLW387,东方亮爱好健身工作室,体育休闲服务;运动场馆;健身中心,080111,松海路东方亮3层9门,香坊区,126.670315,45.6981076,126.676225,45.700425,wgs84_to_gcj02,34.9,False,,,哈尔滨市松海路东方亮写字楼3层9门,8
君锐FLAGSHIP GYM健身(宝宇天邑店),景点,baidu,contains,B0LBMC0TGZ,君锐FLAGSHIP GYM(宝宇天邑店),体育休闲服务;运动场馆;健身中心,080111,大新街东侧临时道路278-1号,道外区,126.6269946,45.7812214,126.63294,45.783148,wgs84_to_gcj02,0.5,False,,,大新街东侧临时街道278-1号,1
司氏台球俱乐部,景点,baidu,none,,,,,,,126.6865929,45.7528983,,,wgs84_to_gcj02,,,,,黄河路186-6号,10
鑫力汇健身(卓展店),景点,baidu,none,,,,,,,126.5990603,45.7553777,,,wgs84_to_gcj02,,,,,卓展购物中心一期A座安隆街106号四楼4903室,10
启辰乔氏台球俱乐部(乡里街店),景点,baidu,none,,,,,,,126.5805691,45.7336566,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市道里区乡里街184号,1
欢喜棋牌台球俱乐部,景点,baidu,none,,,,,,,126.6390288,45.7795993,,,wgs84_to_gcj02,,,,,南勋街264号欢喜棋牌台球俱乐部,10
球小闲24小时自助台球(哈尔滨学府三道街店),景点,baidu,contains,B0K6YH8GTA,球小闲24小时自助台球棋牌(测绘路店),体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,学府花园10栋1层1号(测绘路66号),南岗区,126.6167569,45.711775,126.622623,45.713695,wgs84_to_gcj02,4.1,False,,,学榭花园10栋1层1号,1
简渡·瑜伽普拉提(金爵万象店),景点,baidu,none,,,,,,,126.5812935,45.6943552,,,wgs84_to_gcj02,,,,,和谐大道金爵万象1期2号楼15层1520室,10
青城排球体育馆(红博会展购物广场店),景点,baidu,none,,,,,,,126.6966383,45.7532025,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市南岗区黄河路200号,10
哈尔滨东正教堂,景点,baidu,none,,,,,,,126.6447545,45.7619335,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市南岗区东大直街268号,1
哈尔滨悦枫酒店(中央大街地铁站索菲亚教堂店),景点,amap,none,,,,,,,126.616778,45.769512,,,identity,,,,,通江街7号(中央大街地铁站1号口步行90米),3
寒酥庄园酒店(亚布力滑雪旅游度假区),景点,amap,none,,,,,,,128.515175,44.825075,,,identity,,,,,亚布力滑雪旅游度假区亚雪公路珍奇动物科技示范园东南方向30米,10
加瑜伽,景点,baidu,none,,,,,,,126.6606863,45.7613829,,,wgs84_to_gcj02,,,,,马端街210号,1
汇龙·半岛首府游泳健身会所(松北店),景点,baidu,none,,,,,,,126.5146454,45.8294889,,,wgs84_to_gcj02,,,,,龙盛路1606号半岛首府北大堂负1楼,1
木兰鑫温泉洗浴宾馆,景点,amap,contains,B0FFHC39RY,鑫温泉洗浴宾馆,住宿服务;旅馆招待所;旅馆招待所|生活服务;洗浴推拿场所;洗浴推拿场所,100200|071400,民主二道街教委东100米,木兰县,128.03876,45.950057,128.03876,45.950057,identity,0.0,False,,,民主二道街教委东100米,1
佰源民宿酒店(东北虎林园店),景点,amap,none,,,,,,,126.609583,45.826017,,,identity,,,,,东北亚大街1738号广信新城小区BS-4号楼1号商服2层3层,1
哈尔滨民俗博物馆民宿(松花江店),景点,amap,none,,,,,,,126.606775,45.757875,,,identity,,,,,安定街与安发街交叉口西120米,1
悠途瑜伽普拉提身材管理中心,景点,baidu,none,,,,,,,126.6456137,45.7198894,,,wgs84_to_gcj02,,,,,香坊乐松凯旋广场A座35楼19室,10
道里区中心冰场,景点,baidu,none,,,,,,,126.5409274,45.7334554,,,wgs84_to_gcj02,,,,,群力大道与丽江路交汇处体育公园,2
喀秋莎露营基地俱乐部,景点,baidu,none,,,,,,,127.2507666,45.4491297,,,wgs84_to_gcj02,,,,,合兴村,10
松武格斗·若虎蟒技巴西柔术(哈西店),景点,baidu,none,,,,,,,126.5693676,45.6932589,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市南岗区中兴左街恒大珺庭2栋7号2楼,10
力度铁馆(服装城店),景点,baidu,none,,,,,,,126.6047584,45.703075,,,wgs84_to_gcj02,,,,,保健路街道新境街5号院内,1
君蒂乔氏台球棋牌俱乐部(群力店),景点,baidu,none,,,,,,,126.5159361,45.7197235,,,wgs84_to_gcj02,,,,,工农街道群力第六大道3579号,1
德友体育馆·篮球·足球,景点,baidu,contains,B0JKKMAIUO,德友体育馆,公司企业;公司;公司,170200,洪湖路18号,道里区,126.5057659,45.6998554,126.512117,45.702335,wgs84_to_gcj02,46.1,False,,,洪湖路18号,2
独牙台球俱乐部(哈尔滨壹号店),景点,baidu,contains,B0J369GRNT,独牙台球俱乐部哈尔滨壹号店,体育休闲服务;运动场馆;台球厅,080113,衡山路18号远东大厦C区,香坊区,126.6711582,45.738811,126.677161,45.740768,wgs84_to_gcj02,6.5,False,,,衡山路18号远东大厦C区（近万达）,1
哈尔滨体育学院-滑冰馆,景点,baidu,none,,,,,,,126.6709215,45.7594718,,,wgs84_to_gcj02,,,,,大成街1号,2
哈尔滨宜佰体育羽毛球馆(会展中心店),景点,baidu,contains,B0MDS6C5R4,宜佰体育羽毛球馆(会展中心店),体育休闲服务;运动场馆;羽毛球场,080118,泰山路与长江路辅路交叉口北260米,南岗区,126.6981337,45.7525798,126.703625,45.754025,wgs84_to_gcj02,83.5,False,,,红旗大街301号会展体育场旁,2
高星乔氏台球会所,景点,baidu,none,,,,,,,126.5989701,45.7517101,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市道里区阳明街副3号,10
佳得乐哈尔滨东体篮球馆(太湖店),景点,baidu,none,,,,,,,126.5065769,45.690979,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市道里区太湖南街16号厂房,1
悦唯瑜伽普拉提,景点,baidu,contains,B0J3RMWCH8,悦唯瑜伽普拉提馆,体育休闲服务;运动场馆;健身中心,080111,杉杉路汇宏时代广场B座905室,呼兰区,126.546622,45.8880681,126.564331,45.876296,wgs84_to_gcj02,1772.1,True,,,杉杉路汇宏时代广场B座9楼905,1
美仑酒店(哈尔滨中央大街火车站店),景点,amap,contains,B0L6ZRNWT3,哈尔滨中央大街火车站美仑酒店,住宿服务;宾馆酒店;宾馆酒店,100100,松花江街道铁路街29号,南岗区,126.631039,45.759233,126.631039,45.759233,identity,0.0,False,,,松花江街道铁路街29号,2
哈尔滨中央大街大公馆1903酒店(索菲亚教堂店),景点,amap,none,,,,,,,126.618097,45.77208,,,identity,,,,,东风街18号,2
雅致永悦汇养生沐浴,景点,amap,contains,B0FFLIHYMJ,雅致永悦汇养生,生活服务;洗浴推拿场所;洗浴推拿场所,071400,华山路41号1-3层,南岗区,126.683843,45.745727,126.684175,45.745964,identity,36.9,False,,,华山路19号1-3层,1
力欧台球(清华大街店),景点,baidu,contains,B0I1FMNFKI,诚阳新力欧台球会所(清华大街店),体育休闲服务;运动场馆;台球厅,080113,清华大街32号(理工大学地铁站2号口步行450米),南岗区,126.6033669,45.7162189,126.609259,45.717984,wgs84_to_gcj02,17.6,False,,,清华大街61号地下,1
瑜伽,景点,baidu,none,,,,,,,126.5078063,45.7195656,,,wgs84_to_gcj02,,,,,岷山路133号，民生尚都和园一期B20-8号,10
尚志清真寺(东一条路),景点,baidu,none,,,,,,,127.9656655,45.2115158,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市尚志市尚志镇东一条路17号,3
卡姆乔氏台球俱乐部CALM CLUB,景点,baidu,none,,,,,,,126.5851052,45.7408114,,,wgs84_to_gcj02,,,,,康安路125-8号二楼,10
战龙散打搏击,景点,baidu,none,,,,,,,126.5418757,45.8715353,,,wgs84_to_gcj02,,,,,学院路泓林金色地标9栋1层12门市（2号线江北大学城地铁站1号口东150米）,2
JJ无烟台球俱乐部,景点,baidu,none,,,,,,,126.5859812,45.7021709,,,wgs84_to_gcj02,,,,,哈西大街299号西城红场负一层黑域内网红楼梯附近,10
Liking Fit智能健身(嗨梦店),景点,baidu,none,,,,,,,126.5213449,45.8068545,,,wgs84_to_gcj02,,,,,世茂大道247号嗨梦负一层,1
鲸禧台球俱乐部(汇励99城市公园店),景点,baidu,none,,,,,,,126.5996531,45.7592114,,,wgs84_to_gcj02,,,,,紫园路50号6层,10
商大游泳馆(通达街店),景点,baidu,none,,,,,,,126.6035405,45.741634,,,wgs84_to_gcj02,,,,,通达街138号（近经纬街）,2
花好月圆,景点,baidu,contains,B0H0ONX0ST,花好月圆礼仪鲜花,购物服务;花鸟鱼虫市场;花卉市场|生活服务;生活服务场所;生活服务场所,060501|070000,光华小区28栋18号,道里区,126.6706032,45.6980586,126.610703,45.745947,wgs84_to_gcj02,7226.1,True,,,松海路98号澜悦东方1栋商服单元3,3
君子好球台球棋牌,景点,baidu,none,,,,,,,126.6720699,45.7262523,,,wgs84_to_gcj02,,,,,香顺街39号东黑龙江省中医医院旁,2
哈尔滨商业大学南学区-体育馆,景点,baidu,none,,,,,,,126.600884,45.736757,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市道里区康安路37号哈尔滨商业大学南区内,1
加速度运动健身中心(国际儿少体适能松北店),景点,baidu,none,,,,,,,126.5112531,45.8022374,,,wgs84_to_gcj02,,,,,黑龙江省哈尔滨市松北区世茂滨江新城一期区观澜居二D2号楼一层-负一层3室,1
