name,lng,lat,category,address,poi_type,rating,avg_cost,source,comment_num
洛克公园游乐场(哈尔滨银泰城购物中心店),126.537808,45.736602,景点,融江路与群力第二大道交叉口东南140米,体育休闲服务;休闲场所;游乐场,3.1,,amap,
哈尔滨文化公园-广播室,126.668342,45.779491,景点,南通大街208号哈尔滨文化公园,生活服务;生活服务场所;生活服务场所,,,amap,
哈尔滨新区中心公园-它山之石,126.522429,45.817112,景点,新区中心公园内(西侧),风景名胜;风景名胜相关;旅游景点,2.8,,amap,
哈尔滨城市足球公园,126.647192,45.687243,景点,哈平路189号,风景名胜;公园广场;公园,4.5,,amap,
河畔公园,126.64147,45.712972,景点,林园路15号,风景名胜;公园广场;公园广场,3.9,,amap,
哈尔滨极地公园大雪人,126.586069,45.785486,景点,太阳大道277号哈尔滨极地公园,风景名胜;风景名胜相关;旅游景点,3.7,,amap,
哈尔滨市廉洁文化主题公园,126.662156,45.709648,景点,电教街1-9号,风景名胜;公园广场;公园,3.6,,amap,
哈尔滨市平房区体育公园(建设中),126.625422,45.575161,景点,哈南十一路与哈南第八大道交叉口东北240米,风景名胜;公园广场;公园,3.7,,amap,
哈尔滨音乐公园停车点,126.555909,45.749686,景点,友谊西路音乐主题广场(东侧),交通设施服务;停车场;公共停车场,,,amap,
哈尔滨市关道遗址文化公园-道台府,126.65731,45.794061,景点,北新街65号哈尔滨市关道遗址文化公园(不对外开放),风景名胜;风景名胜;风景名胜,3.9,,amap,
哈尔滨音乐公园东停车点,126.5661,45.750991,景点,友谊西路音乐主题广场(东侧),交通设施服务;停车场;公共停车场,,,amap,
会宁公园,126.985681,45.542876,景点,通城街道会宁路258号,风景名胜;公园广场;公园,4.3,,amap,
哈尔滨文化公园-圣母安息教堂,126.668362,45.779501,景点,南通大街208号哈尔滨游乐园内,风景名胜;风景名胜;教堂,3.9,,amap,
哈尔滨清滨公园投影民宿(哈尔滨工业大学店),126.617275,45.740625,景点,清明三道街与通达街交叉口东北40米,住宿服务;住宿服务相关;住宿服务相关,4.8,,amap,
福山公园,128.338205,45.462009,景点,延寿镇东红星街,风景名胜;公园广场;公园,3.6,,amap,
兆麟公园-青草塘,126.622827,45.77591,景点,森林街41号哈尔滨市兆麟公园内(南侧),风景名胜;风景名胜相关;旅游景点,3.8,,amap,
哈尔滨群力丁香公园地铁站亚朵酒店,126.571291,45.732852,景点,群力第七大道508号D1栋,住宿服务;宾馆酒店;宾馆酒店,4.7,,amap,
万达广场(哈尔滨哈西店),126.587039,45.700398,景点,中兴大道168号(凯盛源广场地铁站1号口旁),购物服务;商场;购物中心,4.9,,amap,
哈尔滨站南广场,126.633298,45.761335,景点,铁路街1号(哈尔滨站地铁站4号口步行180米),风景名胜;公园广场;城市广场,4.0,,amap,
凯旋广场,126.645401,45.720495,景点,动源街5号,商务住宅;住宅区;住宅小区,4.4,,amap,
哈尔滨市,126.53505,45.802981,景点,松北区,地名地址信息;普通地名;地市级地名,,,amap,
凯德广场·学府,126.608948,45.721232,景点,学府路1-1号,购物服务;商场;购物中心,4.9,,amap,
万达广场(哈尔滨香坊店),126.67817,45.740403,景点,衡山路17号,购物服务;商场;购物中心,4.8,,amap,
哈尔滨站北广场候车室售票厅,126.629765,45.762076,景点,地工街哈尔滨站,生活服务;生活服务场所;生活服务场所,,,amap,
哈尔滨西站西广场,126.574147,45.708548,景点,丽江路,风景名胜;公园广场;城市广场,,,amap,
东滨广场,126.694015,45.726196,景点,新香坊街道(油坊街地铁站2号口步行430米),商务住宅;住宅区;住宅小区,,,amap,
万达广场(哈尔滨哈东店),126.760383,45.717605,景点,香福路52号,购物服务;商场;购物中心,4.8,,amap,
哈尔滨富力广场,126.587991,45.757761,景点,乡湾街与河鼓街辅路交叉口西南200米,购物服务;商场;普通商场|商务住宅;住宅区;住宅小区,4.5,,amap,
哈尔滨西站东广场,126.581045,45.705439,景点,哈尔滨大街501号哈尔滨西站,风景名胜;公园广场;城市广场,,,amap,
哈尔滨站北广场,126.629529,45.762777,景点,[],风景名胜;公园广场;城市广场,,,amap,
哈尔滨东站站前广场,126.70963,45.788971,景点,桦树街与南棵街交汇处,风景名胜;公园广场;城市广场,,,amap,
地下购物广场(哈尔滨中央大街店),126.622932,45.770822,景点,中央大街1号哈尔滨中央大街,购物服务;超级市场;超市,4.4,,amap,
哈尔滨银行(新阳广场支行),126.61964,45.767521,景点,经纬街92号(中央大街地铁站1号口步行410米),金融保险服务;银行;银行,,,amap,
杉杉奥特莱斯广场·哈尔滨,126.559329,45.876294,景点,利民大道555号,购物服务;商场;购物中心,4.8,,amap,
哈特购物广场,126.625199,45.741792,景点,西大直街118号(哈尔滨工大高新技术园区),购物服务;商场;购物中心,4.7,,amap,
哈尔滨国际会展体育中心广场(红博会展购物广场店),126.698205,45.755072,景点,黄河路202号(近红博世纪广场),体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.1,,amap,
哈尔滨站,126.63269,45.761621,景点,铁路街1号,交通设施服务;火车站;火车站,4.8,,amap,
时代广场,126.693049,45.752462,景点,哈尔滨市经济开发区南岗集中区(香山路与浦江路交汇处),商务住宅;住宅区;住宅小区,4.4,,amap,
杉杉(杉杉奥特莱斯广场·哈尔滨店),126.560139,45.87715,景点,利民大道555号杉杉奥特莱斯广场·哈尔滨F2层C24500,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,4.7,,amap,
哈西金街(哈尔滨哈西万达广场店),126.585842,45.699572,景点,兴达路171号,购物服务;特色商业街;特色商业街,4.6,,amap,
汉庭哈尔滨火车站南广场沪士大厦酒店,126.632511,45.759165,景点,海关街182号(沪士大厦24-29层),住宿服务;宾馆酒店;经济型连锁酒店,4.6,,amap,
金爵万象商业广场,126.583009,45.698947,景点,哈西哈尔滨大街,购物服务;商场;购物中心,4.7,0.0,amap,
哈尔滨西站万达广场中心桔子水晶酒店,126.585465,45.701752,景点,中兴大道579号靠近凯盛源广场(地铁站),住宿服务;宾馆酒店;宾馆酒店,4.8,,amap,
火车头广场,126.601471,45.762077,景点,河润街哈尔滨冰雪艺术中心(居然之家东),风景名胜;公园广场;城市广场,3.9,,amap,
百特佰购物广场(哈尔滨果园店),126.70399,45.7282,景点,果园街与延福街交叉口(原果园农贸市场),购物服务;超级市场;超市,4.2,,amap,
汉庭酒店(哈尔滨中央大街火车站北广场店),126.630913,45.766558,景点,工厂街26号,住宿服务;宾馆酒店;宾馆酒店,4.5,,amap,
哈尔滨防洪纪念塔广场停车点,126.618647,45.780836,景点,防洪纪念塔广场,交通设施服务;停车场;公共停车场,,,amap,
ZARA(哈尔滨哈西万达广场店),126.587999,45.700489,景点,中兴大道168号哈西万达广场,购物服务;服装鞋帽皮具店;品牌服装店,4.5,,amap,
OPPO官方授权体验店(哈尔滨南岗区凯德广场学府店),126.608925,45.721175,景点,和兴路街道学府路1-1号凯德广场(学府店)一层01-41店铺,购物服务;家电电子卖场;手机销售,4.0,,amap,
汉庭酒店(哈尔滨东大直街红博广场店),126.64437,45.758345,景点,国民街75号(国民街与东大直街交汇口),住宿服务;宾馆酒店;经济型连锁酒店,4.6,,amap,
哈尔滨记忆城市文化主题餐厅(金中环广场店),126.563908,45.735893,景点,群力第四大道956号金中环广场F1层,餐饮服务;中餐厅;中餐厅,4.7,98.0,amap,
万达影城(哈尔滨香坊万达广场店),126.677879,45.739477,景点,衡山路17-1号万达广场4层,体育休闲服务;影剧院;电影院,4.8,44.0,amap,
7天连锁酒店(哈尔滨承德广场巴洛克景区店),126.639869,45.776984,景点,景阳街248号,住宿服务;宾馆酒店;经济型连锁酒店,4.4,,amap,
哈尔滨西站万达广场亚朵X酒店,126.581453,45.69815,景点,哈尔滨大街541-2号,住宿服务;宾馆酒店;宾馆酒店,4.5,,amap,
哈尔滨西站万达广场美居酒店,126.583762,45.696181,景点,哈尔滨大街与南兴街交叉口爱达九溪loft2栋,住宿服务;宾馆酒店;经济型连锁酒店,4.7,,amap,
海澜之家(哈尔滨哈西万达广场店),126.587952,45.700274,景点,中兴大道168号万达广场(哈尔滨哈西店)2F层2102/2103,购物服务;服装鞋帽皮具店;品牌服装店,4.3,,amap,
哈尔滨科技创新城创新创业广场,126.511442,45.798603,景点,科技一街,风景名胜;公园广场;城市广场,3.9,,amap,
波波笑剧场(哈尔滨哈西万达广场店),126.585676,45.70014,景点,中兴大道168号万达广场(哈尔滨哈西店)4F层,体育休闲服务;影剧院;剧场|体育休闲服务;休闲场所;休闲场所,4.7,105.0,amap,
全季酒店(哈尔滨中央大街哈站北广场店),126.626222,45.759349,景点,地工街4号,住宿服务;宾馆酒店;宾馆酒店,4.7,,amap,
喆啡酒店(哈尔滨火车站南广场博物馆地铁站店),126.641871,45.761025,景点,建设街131号(博物馆地铁站4号口步行260米),住宿服务;宾馆酒店;宾馆酒店,4.5,,amap,
如家酒店(哈尔滨香坊万达广场龙塔店),126.673868,45.744397,景点,鸿翔路27号,住宿服务;宾馆酒店;宾馆酒店,4.8,,amap,
九门重庆老火锅(哈尔滨哈西万达广场店),126.589895,45.700011,景点,中兴大道168号万达广场(哈尔滨哈西店)1F层D2-91,餐饮服务;中餐厅;火锅店,4.6,124.0,amap,
凯乐石KAILAS(杉杉奥特莱斯广场·哈尔滨店),126.557676,45.876498,景点,学院路555号杉杉奥特莱斯二层B24000,购物服务;体育用品店;户外用品,4.3,,amap,
希岸Deluxe酒店(哈尔滨哈西高铁站万达广场店),126.58971,45.691762,景点,哈尔滨大街685号,住宿服务;宾馆酒店;宾馆酒店,4.8,,amap,
家得乐超市(杉杉奥特莱斯广场·哈尔滨店),126.561054,45.877179,景点,利民大道555号杉杉奥特莱斯广场·哈尔滨2F层,购物服务;超级市场;超市,4.6,,amap,
哈尔滨印象城A座,126.616249,45.779588,景点,哈尔滨印象城,购物服务;商场;购物中心|购物服务;商场;普通商场,4.4,,amap,
麗枫酒店(哈尔滨火车站站前广场店),126.634387,45.759676,景点,春申街14号(哈尔滨站地铁站3号口步行240米),住宿服务;宾馆酒店;宾馆酒店,4.5,,amap,
石榴酒店(哈尔滨高铁站哈西万达广场店),126.582765,45.708812,景点,铁景街204号爱达88loft栋4楼,住宿服务;宾馆酒店;宾馆酒店,4.6,,amap,
北大荒闫家岗国际温泉度假区,126.315555,45.629897,景点,闫家岗,风景名胜;风景名胜相关;旅游景点,3.9,,amap,
哈尔滨冰雪文化博物馆,126.636679,45.627163,景点,松花路9号中国云谷园区内A2号楼,科教文化服务;博物馆;博物馆,4.4,,amap,
呼兰天主教堂,126.610136,45.987749,景点,亿兴路与东府路交叉口处,风景名胜;风景名胜;教堂,4.2,,amap,
丁香科技博览园,126.718444,45.682031,景点,西柞街与进乡街交汇,风景名胜;风景名胜;风景名胜,4.0,,amap,
净土寺,126.588228,45.579009,景点,平房镇松花路69号,风景名胜;风景名胜;寺庙道观,4.3,,amap,
海宁龙龙奇幻世界,126.538598,45.691844,景点,机场路198号海宁皮革城3层,风景名胜;风景名胜相关;旅游景点,4.2,,amap,
毛毛镇音乐主题乐园,126.552299,45.518411,景点,松花江路1号,体育休闲服务;休闲场所;游乐场,4.7,63.0,amap,
黑龙江省民族博物馆,126.674897,45.775844,景点,文庙街25号,科教文化服务;博物馆;博物馆,4.1,,amap,
水一方梦幻水世界,126.745904,45.858732,景点,民主镇民富村江南中环路1.3公里处,风景名胜;风景名胜相关;旅游景点,3.9,,amap,
迎宾公园,126.535669,45.70263,景点,东湖路与阳明滩大道交叉口东南320米,风景名胜;公园广场;公园,4.0,,amap,
呼兰文庙,126.611274,45.973036,景点,萧红大道271号,风景名胜;风景名胜;寺庙道观,4.0,,amap,
哈尔滨圣母守护教堂,126.650731,45.763799,景点,东大直街268号,风景名胜;风景名胜;教堂,4.2,,amap,
哈尔滨冰雪大世界-雪花冰迷宫,126.55857,45.775652,景点,太阳大道1458号哈尔滨冰雪大世界内(西侧),风景名胜;风景名胜相关;旅游景点,3.7,,amap,
哈尔滨冰雪大世界文创旗舰店,126.565816,45.774613,景点,冰雪大世界南门外100米,风景名胜;风景名胜;风景名胜,4.0,,amap,
哈尔滨冰雪大世界乐园接待处,126.551103,45.829791,景点,松北街道,生活服务;生活服务场所;生活服务场所,3.9,,amap,
冰雪文化方舟,126.563999,45.777716,景点,太阳大道1458号哈尔滨冰雪大世界四季游乐馆2楼,购物服务;购物相关场所;购物相关场所,4.1,,amap,
呼兰河口湿地冰雪乐园,126.737158,45.939154,景点,呼兰河口湿地公园,体育休闲服务;运动场馆;运动场所,4.3,,amap,
亚布力瑞枫山舍冰雪乐园,128.520545,44.955911,景点,亚布力镇五里地村旁,体育休闲服务;休闲场所;休闲场所,4.5,80.0,amap,
哈尔滨之心雪人王国冰雪乐园,126.57409,45.809198,景点,LTDUCK小黄鸭主题乐园东北侧180米,体育休闲服务;休闲场所;休闲场所,4.4,230.0,amap,
依兰冰雪嘉年华,129.560946,46.336427,景点,北江边防洪纪念塔,体育休闲服务;体育休闲服务场所;体育休闲服务场所,3.9,,amap,
2026香坊冰雪嘉年华,126.758197,45.721853,景点,公滨路与香福路交叉口向西北260米,体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.4,,amap,
机遇时空X-META全感VR冰雪奇幻乐园(哈尔滨冰雪大世界店),126.565763,45.776853,景点,哈尔滨冰雪大世界梦幻冰雪馆一层A1-9、A1-10、A1-11、A1-12号商铺,体育休闲服务;休闲场所;休闲场所,4.0,57.0,amap,
杏树山漂流几字湾冰雪乐园,127.169884,45.284224,景点,小桂林西北侧80米,风景名胜;风景名胜;风景名胜,3.3,,amap,
百年航运冰雪欢乐世界(主园区),126.634565,45.786462,景点,景阳街与江畔路交叉口西北40米,体育休闲服务;休闲场所;游乐场,3.7,,amap,
慈府冰雪乐园,127.298096,44.771732,景点,杜家镇开发村,体育休闲服务;体育休闲服务场所;体育休闲服务场所,3.6,,amap,
十里冰雪长廊(建设街大舞台),126.651052,45.755454,景点,建设街2号,风景名胜;风景名胜;风景名胜,4.0,,amap,
冰雪大世界老园(不对外开放),126.573992,45.773788,景点,雪景街与松北大道交叉口西220米,风景名胜;风景名胜相关;旅游景点,4.0,,amap,
冰雪小世界游客中心,126.501809,45.920757,景点,鱼菜共生生态农业产业园东侧,体育休闲服务;体育休闲服务场所;体育休闲服务场所,3.8,,amap,
太古冰雪乐园,126.547017,45.768415,景点,松北镇金星村斗沟子屯,体育休闲服务;休闲场所;游乐场,4.0,,amap,
闫家岗雪美稻乡冰雪乐园,126.328759,45.616435,景点,机场路1458号闫家岗农场北侧,体育休闲服务;体育休闲服务场所;体育休闲服务场所,3.8,,amap,
冰雪奇园嘉年华,127.178514,44.928521,景点,金山大街9号,体育休闲服务;休闲场所;游乐场,4.2,74.0,amap,
冰雪小世界,126.501812,45.920748,景点,珠海路1号,风景名胜;风景名胜相关;旅游景点,3.3,,amap,
逐梦冰雪滑冰俱乐部,126.638838,45.768152,景点,八区三巷与开原街交叉口北40米,体育休闲服务;运动场馆;运动场所,3.8,,amap,
上坞沙滩冰雪部落,126.580432,45.771782,景点,太阳大道1458号,体育休闲服务;体育休闲服务场所;体育休闲服务场所,3.9,,amap,
冰雪运动俱乐部(亚布力店),128.620289,44.933498,景点,林政路94号,体育休闲服务;运动场馆;运动场所,1.8,,amap,
中央大街冰雪大世界,126.598675,45.754825,景点,河江街与哈药路交叉口东60米,体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.0,,amap,
冰雪大世界,126.623348,45.76965,景点,尚志大街与西十四道街交叉口西北60米,体育休闲服务;休闲场所;游乐场,3.1,,amap,
道外区天恒山冰雪运动大世界,126.812175,45.798125,景点,[],体育休闲服务;运动场馆;运动场所,4.0,,amap,
